timestamp,open,high,low,close,volume
1789178700000,730.61,731.02,730.57,730.81,172.567
1789179000000,730.81,730.9,730.01,730.01,88.948
1789179300000,730.0,730.76,729.84,730.76,110.048
1789179600000,730.77,730.87,730.68,730.86,91.575
1789179900000,730.85,730.85,729.52,730.09,301.797
1789180200000,730.09,730.48,729.78,729.79,86.679
1789180500000,729.78,730.41,729.48,729.49,263.353
1789180800000,729.49,730.22,729.36,729.88,388.173
1789181100000,729.86,731.65,729.68,731.58,1074.805
1789181400000,731.58,731.9,730.88,731.18,401.685
1789181700000,731.18,731.85,731.02,731.75,201.012
1789182000000,731.75,732.98,731.74,732.91,547.808
1789182300000,732.91,734.19,732.91,734.03,1135.116
1789182600000,734.04,735.46,734.02,734.86,1072.164
1789182900000,734.85,735.45,734.32,734.65,710.016
1789183200000,734.66,735.26,733.5,733.72,938.329
1789183500000,733.73,734.23,733.18,734.23,209.243
1789183800000,734.23,735.2,734.23,734.37,704.07
1789184100000,734.37,735.95,734.37,735.94,504.38
1789184400000,735.94,736.26,733.16,734.08,1338.892
1789184700000,734.08,734.53,733.72,734.13,218.021
1789185000000,734.14,734.34,733.73,733.8,310.968
1789185300000,733.79,733.98,733.49,733.49,123.434
1789185600000,733.5,734.98,733.38,733.97,714.678
1789185900000,733.97,734.79,733.87,734.03,264.381
1789186200000,734.03,734.04,733.56,734.04,97.896
1789186500000,734.05,734.43,733.06,733.8,465.045
1789186800000,733.8,733.89,733.42,733.51,206.313
1789187100000,733.5,734.07,733.49,734.0,108.83
1789187400000,733.99,734.73,733.99,734.3,145.891
1789187700000,734.3,735.18,734.29,735.17,260.871
1789188000000,735.17,735.35,734.08,734.95,376.646
1789188300000,734.95,735.0,733.71,734.27,169.012
1789188600000,734.28,734.31,733.63,733.64,153.771
1789188900000,733.64,733.85,733.44,733.65,210.932
1789189200000,733.65,733.65,732.68,733.43,715.898
1789189500000,733.43,734.0,733.19,734.0,217.942
1789189800000,734.0,735.27,734.0,734.99,264.948
1789190100000,734.98,734.99,734.0,734.05,314.943
1789190400000,734.04,734.56,733.75,734.01,361.525
1789190700000,734.01,734.01,732.03,732.55,897.921
1789191000000,732.55,733.38,732.25,733.3,311.517
1789191300000,733.31,733.83,733.3,733.59,320.974
1789191600000,733.58,733.71,732.78,733.1,99.625
1789191900000,733.09,733.63,733.09,733.46,190.397
1789192200000,733.46,733.62,732.8,732.82,118.045
1789192500000,732.82,733.44,732.81,732.94,193.123
1789192800000,732.94,733.38,732.56,733.27,228.149
1789193100000,733.27,733.52,732.89,733.1,280.273
1789193400000,733.1,733.19,732.11,732.47,711.033
1789193700000,732.47,732.72,732.18,732.18,137.647
1789194000000,732.18,732.39,731.92,732.01,292.445
1789194300000,732.01,732.01,731.61,731.83,135.836
1789194600000,731.82,732.48,731.74,732.0,291.011
1789194900000,732.0,732.0,731.61,732.0,89.583
1789195200000,732.0,732.49,731.87,732.45,251.536
1789195500000,732.45,733.07,732.23,732.42,545.73
1789195800000,732.41,732.41,731.94,731.94,127.002
1789196100000,731.94,732.01,731.6,731.81,90.084
1789196400000,731.8,732.25,731.75,732.17,162.841
1789196700000,732.17,732.43,731.98,732.42,118.957
1789197000000,732.43,733.36,732.41,733.36,320.654
1789197300000,733.36,734.36,733.24,733.51,404.812
1789197600000,733.5,734.04,733.44,733.83,175.077
1789197900000,733.83,734.01,733.6,733.61,77.391
1789198200000,733.6,733.61,733.0,733.24,121.947
1789198500000,733.23,733.9,733.23,733.43,273.565
1789198800000,733.44,734.26,733.36,733.91,537.572
1789199100000,733.91,734.53,733.68,734.53,194.786
1789199400000,734.53,734.53,734.19,734.26,105.271
1789199700000,734.26,734.26,733.51,733.6,188.921
1789200000000,733.6,734.18,733.45,734.18,193.074
1789200300000,734.18,734.53,734.15,734.28,177.591
1789200600000,734.28,734.28,733.2,734.09,500.04
1789200900000,734.09,734.89,734.06,734.36,290.205
1789201200000,734.36,734.36,733.53,733.53,532.735
1789201500000,733.53,733.67,733.23,733.23,231.845
1789201800000,733.22,733.35,732.6,732.81,285.028
1789202100000,732.81,734.06,732.81,734.06,147.644
1789202400000,734.06,734.46,733.96,734.35,150.606
1789202700000,734.35,734.5,734.25,734.45,83.954
1789203000000,734.45,734.87,734.41,734.71,156.835
1789203300000,734.72,734.96,734.61,734.93,145.935
1789203600000,734.94,735.37,734.58,735.25,580.6
1789203900000,735.25,735.32,734.81,735.12,193.377
1789204200000,735.12,735.36,734.68,735.35,697.589
1789204500000,735.35,735.57,735.0,735.33,242.822
1789204800000,735.34,735.36,734.7,734.98,254.45
1789205100000,734.98,735.38,734.84,735.31,209.563
1789205400000,735.3,736.92,735.3,735.49,463.622
1789205700000,735.49,736.0,735.21,735.95,301.814
1789206000000,735.94,735.94,735.0,735.07,261.598
1789206300000,735.08,735.5,734.9,734.91,74.055
1789206600000,734.9,735.28,734.41,734.42,478.682
1789206900000,734.42,735.3,734.41,735.29,352.886
1789207200000,735.3,735.91,735.23,735.41,334.573
1789207500000,735.41,736.32,735.34,736.32,153.376
1789207800000,736.33,736.57,736.05,736.13,293.065
1789208100000,736.12,737.08,736.12,737.08,823.117
1789208400000,737.07,738.16,737.01,737.07,1165.725
1789208700000,737.07,738.42,736.95,737.91,330.435
1789209000000,737.91,738.07,737.43,737.44,355.528
1789209300000,737.45,738.13,737.01,738.06,552.283
1789209600000,738.05,739.09,737.96,738.79,632.224
1789209900000,738.8,739.89,738.5,738.89,1011.586
1789210200000,738.89,738.89,737.72,737.73,295.334
1789210500000,737.73,738.6,737.73,737.85,284.382
1789210800000,737.85,738.04,737.11,737.99,916.819
1789211100000,738.0,738.15,737.5,737.51,238.123
1789211400000,737.5,737.5,736.8,737.0,461.46
1789211700000,736.99,737.05,736.25,736.25,269.937
1789212000000,736.26,736.63,736.02,736.62,217.111
1789212300000,736.63,736.63,736.27,736.32,68.203
1789212600000,736.32,736.56,736.25,736.25,155.975
1789212900000,736.25,736.88,736.15,736.84,41.89
1789213200000,736.85,736.85,736.04,736.1,298.224
1789213500000,736.11,736.38,736.0,736.17,100.339
1789213800000,736.18,736.51,736.0,736.29,228.25
1789214100000,736.29,736.71,736.0,736.71,278.037
1789214400000,736.7,737.19,736.25,736.3,134.88
1789214700000,736.29,737.18,736.29,736.78,194.975
1789215000000,736.78,736.79,736.1,736.35,166.26
1789215300000,736.35,736.53,736.04,736.42,216.316
1789215600000,736.42,736.42,735.99,736.01,61.131
1789215900000,736.0,736.03,735.8,736.02,111.023
1789216200000,736.03,736.3,736.02,736.3,74.899
1789216500000,736.29,736.69,736.27,736.67,183.183
1789216800000,736.68,737.43,736.33,736.5,343.751
1789217100000,736.49,736.85,736.38,736.51,377.786
1789217400000,736.5,736.51,735.64,735.81,179.05
1789217700000,735.81,736.3,735.62,736.27,202.138
1789218000000,736.26,736.63,735.96,736.16,271.351
1789218300000,736.15,736.88,736.0,736.01,538.047
1789218600000,736.02,736.21,735.24,735.59,297.72
1789218900000,735.6,735.6,734.92,735.23,470.533
1789219200000,735.23,735.47,735.0,735.47,221.271
1789219500000,735.47,736.2,735.23,735.84,299.279
1789219800000,735.84,735.94,735.19,735.84,342.068
1789220100000,735.84,736.04,735.76,735.8,213.427
1789220400000,735.8,736.41,735.79,736.08,230.036
1789220700000,736.09,736.09,735.47,735.77,278.517
1789221000000,735.78,736.08,735.63,735.72,864.619
1789221300000,735.71,736.67,735.68,736.67,542.753
1789221600000,736.67,736.84,736.22,736.67,634.474
1789221900000,736.68,736.75,736.24,736.52,126.118
1789222200000,736.52,736.52,735.93,736.04,132.313
1789222500000,736.03,736.25,735.48,735.55,184.379
1789222800000,735.55,736.25,735.51,735.55,233.918
1789223100000,735.55,735.84,735.15,735.42,439.88
1789223400000,735.42,735.93,735.29,735.3,205.386
1789223700000,735.29,735.63,735.28,735.29,280.897
1789224000000,735.29,735.61,734.77,735.32,540.456
1789224300000,735.33,735.47,734.91,735.36,404.977
1789224600000,735.36,735.47,734.88,735.03,124.308
1789224900000,735.02,735.75,734.71,735.75,223.387
1789225200000,735.75,736.84,735.69,736.38,490.801
1789225500000,736.38,736.8,736.34,736.6,185.56
1789225800000,736.6,737.1,736.59,736.94,244.25
1789226100000,736.94,737.12,736.74,736.74,229.218
1789226400000,736.75,736.96,736.68,736.77,214.761
1789226700000,736.77,736.78,736.46,736.51,1068.19
1789227000000,736.5,736.52,735.78,736.1,296.842
1789227300000,736.1,736.18,735.45,735.87,316.611
1789227600000,735.87,736.13,735.67,735.83,342.547
1789227900000,735.84,735.98,735.4,735.44,281.851
1789228200000,735.45,735.45,735.33,735.35,120.99
1789228500000,735.35,735.8,735.11,735.19,563.066
1789228800000,735.19,735.32,734.82,734.82,255.047
1789229100000,734.82,734.84,734.0,734.8,392.465
1789229400000,734.8,734.8,734.38,734.39,163.013
1789229700000,734.38,734.39,734.13,734.25,164.546
1789230000000,734.25,734.56,734.21,734.34,140.001
1789230300000,734.35,734.35,734.0,734.01,128.545
1789230600000,734.01,734.29,733.41,733.78,414.584
1789230900000,733.78,733.88,733.26,733.33,320.974
1789231200000,733.33,733.44,731.99,732.22,2238.786
1789231500000,732.22,732.55,731.85,732.0,799.953
1789231800000,731.99,732.15,731.99,732.11,264.033
1789232100000,732.1,732.28,731.85,732.11,215.651
1789232400000,732.11,732.12,731.75,732.12,202.955
1789232700000,732.12,732.21,732.09,732.16,141.235
1789233000000,732.16,732.42,731.95,732.09,244.603
1789233300000,732.09,732.28,731.32,731.65,307.529
1789233600000,731.65,731.75,730.77,731.37,374.366
1789233900000,731.37,731.55,731.32,731.44,175.34
1789234200000,731.45,731.51,731.17,731.31,136.56
1789234500000,731.31,731.53,730.52,730.72,215.489
1789234800000,730.72,730.89,730.72,730.84,141.303
1789235100000,730.84,730.85,730.33,730.51,141.017
1789235400000,730.51,730.79,730.5,730.76,121.196
1789235700000,730.75,731.07,730.64,730.94,217.398
1789236000000,730.94,730.94,730.73,730.73,117.64
1789236300000,730.73,730.95,730.58,730.58,209.221
1789236600000,730.59,730.74,730.34,730.56,240.584
1789236900000,730.56,730.78,730.36,730.43,139.432
1789237200000,730.43,730.86,730.36,730.79,256.22
1789237500000,730.79,730.91,730.4,730.78,132.374
1789237800000,730.78,730.95,730.52,730.63,143.267
1789238100000,730.62,730.63,729.49,729.93,776.843
1789238400000,729.93,730.14,729.49,729.53,132.07
1789238700000,729.53,729.61,729.36,729.61,90.088
1789239000000,729.61,729.61,728.97,729.01,72.089
1789239300000,729.01,729.44,729.0,729.31,156.756
1789239600000,729.32,729.48,728.43,728.57,292.934
1789239900000,728.57,728.6,727.67,728.15,457.72
1789240200000,728.15,728.22,727.72,728.15,202.444
1789240500000,728.15,728.15,726.67,726.75,2755.186
1789240800000,726.75,726.75,725.53,725.66,434.913
1789241100000,725.67,726.16,725.37,725.68,281.279
1789241400000,725.68,725.89,725.19,725.78,151.248
1789241700000,725.78,725.81,725.06,725.07,59.332
1789242000000,725.06,725.63,725.06,725.52,302.666
1789242300000,725.51,725.94,725.51,725.94,123.027
1789242600000,725.94,726.21,725.89,725.9,174.344
1789242900000,725.9,726.44,725.89,726.18,85.869
1789243200000,726.18,726.8,725.32,726.4,519.71
1789243500000,726.4,726.75,726.39,726.74,122.845
1789243800000,726.74,727.02,726.74,726.8,93.462
1789244100000,726.79,726.82,726.13,726.22,126.057
1789244400000,726.22,726.5,726.21,726.5,77.984
1789244700000,726.5,726.81,726.5,726.8,67.215
1789245000000,726.81,726.81,726.53,726.67,56.489
1789245300000,726.67,727.11,726.66,727.09,89.824
1789245600000,727.09,727.22,726.82,726.82,196.693
1789245900000,726.82,726.84,726.74,726.79,36.446
1789246200000,726.79,727.06,726.25,726.35,138.51
1789246500000,726.34,726.44,726.34,726.43,15.079
1789246800000,726.44,726.85,726.43,726.71,185.094
1789247100000,726.72,726.97,726.33,726.97,299.281
1789247400000,726.97,727.25,726.54,726.7,154.55
1789247700000,726.7,726.7,726.63,726.64,28.256
1789248000000,726.63,726.63,726.43,726.44,33.776
1789248300000,726.43,726.75,726.43,726.75,31.796
1789248600000,726.74,727.04,726.74,727.04,29.947
1789248900000,727.04,727.22,726.94,726.95,77.429
1789249200000,726.95,727.22,726.94,727.06,119.553
1789249500000,727.07,727.07,726.42,726.68,78.381
1789249800000,726.69,726.9,726.6,726.9,42.641
1789250100000,726.89,726.89,726.47,726.5,73.261
1789250400000,726.5,726.69,726.12,726.69,163.586
1789250700000,726.69,726.99,726.25,726.62,209.666
1789251000000,726.62,726.64,726.13,726.49,162.307
1789251300000,726.48,726.94,726.25,726.93,44.337
1789251600000,726.94,727.32,726.93,726.97,50.474
1789251900000,726.98,726.98,725.75,725.75,140.711
1789252200000,725.75,726.0,725.51,725.77,162.101
1789252500000,725.76,726.24,725.71,726.11,31.716
1789252800000,726.12,726.12,725.75,725.85,83.605
1789253100000,725.85,726.07,725.84,726.02,114.762
1789253400000,726.02,726.17,726.01,726.16,41.939
1789253700000,726.16,726.24,725.96,726.24,53.143
1789254000000,726.24,727.08,726.09,726.62,144.853
1789254300000,726.62,726.78,726.61,726.77,55.103
1789254600000,726.78,727.11,726.77,727.08,70.715
1789254900000,727.08,727.46,726.99,727.12,71.801
1789255200000,727.13,727.13,726.96,726.98,41.894
1789255500000,726.99,727.12,726.89,726.95,66.629
1789255800000,726.96,727.1,726.53,726.83,128.064
1789256100000,726.83,726.97,726.52,726.97,52.628
1789256400000,726.96,727.47,726.96,727.36,43.717
1789256700000,727.36,727.52,727.35,727.42,97.43
1789257000000,727.41,727.96,727.41,727.57,103.177
1789257300000,727.57,727.83,727.56,727.59,60.362
1789257600000,727.6,727.6,727.22,727.36,266.114
1789257900000,727.36,727.87,727.23,727.86,75.229
1789258200000,727.87,727.91,727.32,727.32,73.692
1789258500000,727.32,727.34,727.07,727.27,139.715
1789258800000,727.27,727.48,727.26,727.33,49.865
1789259100000,727.32,728.16,727.32,727.68,653.198
1789259400000,727.67,727.73,727.49,727.59,112.442
1789259700000,727.58,727.59,727.52,727.53,29.651
1789260000000,727.53,727.53,726.96,727.01,76.475
1789260300000,727.01,727.46,727.0,727.32,89.742
1789260600000,727.33,727.83,727.32,727.83,103.564
1789260900000,727.84,728.04,727.84,728.02,128.411
1789261200000,728.03,728.48,728.02,728.36,607.679
1789261500000,728.37,729.12,728.25,728.82,384.998
1789261800000,728.81,729.12,728.68,728.84,362.474
1789262100000,728.84,729.12,728.46,729.12,318.055
1789262400000,729.12,729.91,729.12,729.82,418.856
1789262700000,729.82,729.84,728.89,728.9,365.374
1789263000000,728.89,728.9,728.58,728.73,192.923
1789263300000,728.72,729.58,728.72,729.57,218.127
1789263600000,729.58,729.92,729.18,729.25,264.692
1789263900000,729.25,729.25,728.96,728.99,148.577
1789264200000,728.99,728.99,728.85,728.86,85.401
1789264500000,728.86,728.86,728.23,728.37,270.8
1789264800000,728.37,728.37,728.11,728.19,85.332
1789265100000,728.19,728.28,728.1,728.28,104.587
1789265400000,728.27,728.41,728.27,728.4,137.548
1789265700000,728.41,728.89,728.25,728.88,138.875
1789266000000,728.89,728.89,728.65,728.69,113.376
1789266300000,728.68,728.69,728.37,728.62,170.76
1789266600000,728.62,729.08,728.49,728.49,190.743
1789266900000,728.49,728.72,728.12,728.13,189.144
1789267200000,728.12,728.54,727.54,728.47,298.004
1789267500000,728.47,728.47,728.0,728.05,114.749
1789267800000,728.05,728.42,727.83,727.98,191.698
1789268100000,727.98,728.04,727.87,728.0,82.798
1789268400000,728.0,728.59,727.95,728.39,160.792
1789268700000,728.38,728.39,727.83,727.84,149.195
1789269000000,727.84,728.3,727.78,727.92,139.822
1789269300000,727.91,728.0,727.64,727.91,213.128
1789269600000,727.91,728.04,727.91,727.97,188.707
1789269900000,727.98,728.92,727.55,727.86,637.926
1789270200000,727.85,727.85,727.19,727.47,269.568
1789270500000,727.46,727.68,727.4,727.53,152.59
1789270800000,727.52,727.83,727.52,727.66,127.643
1789271100000,727.66,727.67,727.18,727.21,168.169
1789271400000,727.21,727.32,727.0,727.28,495.549
1789271700000,727.28,727.32,727.0,727.01,344.066
1789272000000,727.01,727.23,726.9,726.9,302.933
1789272300000,726.91,727.15,726.48,726.51,311.562
1789272600000,726.52,726.76,726.34,726.49,270.833
1789272900000,726.5,726.75,726.49,726.74,173.318
1789273200000,726.74,726.99,726.55,726.85,159.859
1789273500000,726.85,727.92,726.85,727.1,928.53
1789273800000,727.1,727.32,726.95,727.09,143.661
1789274100000,727.08,727.29,726.51,726.51,203.885
1789274400000,726.52,726.85,726.51,726.68,165.428
1789274700000,726.68,726.68,726.49,726.5,64.154
1789275000000,726.5,726.5,726.42,726.45,93.643
